site_id,latitude,longitude,address,city,state,zip_code,locality_type,landmark,num_optical_stores_within_1km,num_eye_clinics_within_1km,distance_to_nearest_optical_store_km,distance_to_nearest_mall_km,distance_to_public_transport_km,num_retail_shops_within_1km,num_restaurants_within_1km,estimated_daily_foot_traffic,vehicular_traffic_count,property_type,site_area_sqft,asking_rent_per_sqft_inr,floor_level,feasibility_score
46e5e061-fd4b-4f5d-880d-14aa06588711,24.099308614174106,86.6529740579565,"77 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 55,0,0,5626.174264003495,0.0,455.5225828120975,0,6,142,68,,1200,45,Ground,0.6329802704778023
2aa179f0-19b1-4ee2-a1e3-b9e15c42f51c,19.035707240284317,73.00584336360143,"267 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 8,0,0,7516.259620369105,760.3069271644654,619.5062217840675,0,6,206,117,,1200,45,Ground,0.5758324322630185
54462422-d7f0-44c4-996e-2eb7383ab7ec,19.04088097579163,72.85672633754503,"228 Synthetic Street, Ringas, Karnataka",Ringas,Karnataka,,Urban,Near Synthetic Landmark 82,0,0,0.0,0.0,1047.6968168710891,26,0,70,339,,1200,45,Ground,0.6116325435256139
c96000db-92cb-4b32-a2e6-800e9c59657f,23.009922306974737,72.56749231697835,"302 Synthetic Street, Deoghar, Gujarat",Deoghar,Gujarat,,Urban,Near Synthetic Landmark 81,1,0,2163.9650206953715,0.0,2303.0953773710116,77,5,37,0,,1200,45,Ground,0.7263881967624152
c1b127ea-b4b3-4d4d-b0b6-f532726de098,23.25690123554324,77.41401228978299,"319 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 9,2,0,0.0,448.07300810087827,0.0,44,0,146,0,,1200,45,Ground,0.71044434519612
cc1786fe-7d36-4017-8bfd-1730b447bace,12.9805381629348,77.6105890545705,"807 Synthetic Street, Visakhapatnam, Gujarat",Visakhapatnam,Gujarat,,Urban,Near Synthetic Landmark 44,1,0,4234.66923317102,2460.9367938987443,0.0,51,1,129,110,,1200,45,Ground,0.7226967467443939
e7e8d4a6-7d1c-4a27-bad5-25d643f77747,24.44485685498234,74.86986186996967,"244 Synthetic Street, Ahmedabad, Uttar Pradesh",Ahmedabad,Uttar Pradesh,,Urban,Near Synthetic Landmark 29,2,0,6924.476634569082,68.5520779002013,2662.1516732983614,5,3,35,0,,1200,45,Ground,0.609257282998762
d6ec5d02-117c-4f0a-be54-d230aef6e8fa,22.707126500537225,75.85490102093095,"164 Synthetic Street, Bengaluru, Tamil Nadu",Bengaluru,Tamil Nadu,,Urban,Near Synthetic Landmark 1,0,0,0.0,0.0,0.0,69,18,0,0,,1200,45,Ground,0.688876404494382
58a81c3a-2bc6-45f6-80e4-eb99ac654ba0,15.355289982572296,75.11471523651618,"887 Synthetic Street, Jabalpur, Gujarat",Jabalpur,Gujarat,,Urban,Near Synthetic Landmark 37,0,0,5438.130743126272,0.0,0.0,48,16,0,345,,1200,45,Ground,0.6884550561797753
48497396-92de-4405-bc4f-11d3fa03476e,12.98889364476935,77.63709093767514,"984 Synthetic Street, Guwahati, Madhya Pradesh",Guwahati,Madhya Pradesh,,Semi-Urban,Near Synthetic Landmark 84,1,0,0.0,106.64206649154771,0.0,5,12,83,312,,1200,45,Ground,0.632702584112955
4c6f6078-57a3-4252-8359-b0d81b01cbd8,12.312891983117822,76.65776042589252,"65 Synthetic Street, Jabalpur, Rajasthan",Jabalpur,Rajasthan,,Semi-Urban,Near Synthetic Landmark 87,0,0,5361.035910561858,1608.7981770916717,98.75152821372387,80,26,211,213,,1200,45,Ground,0.5884069076833874
d57cfd4d-c5d8-42e4-90bd-65f9d038b114,23.165241578721204,79.97519858676247,"319 Synthetic Street, Rewa, Madhya Pradesh",Rewa,Madhya Pradesh,,Urban,Near Synthetic Landmark 14,0,0,1200.6809639558976,0.0,0.0,22,4,0,139,,1200,45,Ground,0.6671067415730336
7438fefa-36ed-43f9-a412-899c087ab5a1,24.104253513690395,86.65484227020245,"76 Synthetic Street, Visakhapatnam, Odisha",Visakhapatnam,Odisha,,Urban,Near Synthetic Landmark 43,1,0,533.1778237501018,163.16293085841508,883.567476291385,108,19,161,320,,1200,45,Ground,0.711257659097676
02fdca6e-76a8-498b-b3ec-c497fb8a159f,31.304960413590102,75.57679620273963,"573 Synthetic Street, Gwalior, West Bengal",Gwalior,West Bengal,,Urban,Near Synthetic Landmark 21,0,0,5154.771527560629,0.0,0.0,0,5,0,328,,1200,45,Ground,0.6553089887640449
5298633c-f724-4380-a2ba-6818846ff166,22.737669388007138,88.34958323522399,"2 Synthetic Street, Vadodara, Karnataka",Vadodara,Karnataka,,Urban,Near Synthetic Landmark 41,0,0,0.0,600.134360329483,0.0,64,3,0,204,,1200,45,Ground,0.6026404494382023
6b5bbbd1-e3b4-4c8e-8ed3-20099499ed97,12.989655121763684,77.56481599893412,"232 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 50,0,0,3487.2147259567914,0.0,1340.3137530389276,21,0,5,311,,1200,45,Ground,0.6031924529484587
61624916-b931-4c28-9207-e273baf2213a,22.294316829791008,70.76733419367709,"233 Synthetic Street, Indore, Bihar",Indore,Bihar,,Urban,Near Synthetic Landmark 20,0,0,0.0,0.0,0.0,0,1,83,439,,1200,45,Ground,0.6637138200680113
92bbf59e-e915-403d-b400-9b890a7f9c4b,13.032455939490417,77.59626367240892,"452 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 78,0,0,3989.94903806696,0.0,0.0,0,0,186,379,,1200,45,Ground,0.7043828451882845
e1ff8f29-893c-4c3d-8677-7bf8a7aad128,23.698365056495465,72.5290467094424,"685 Synthetic Street, Vadodara, Karnataka",Vadodara,Karnataka,,Urban,Near Synthetic Landmark 47,0,0,0.0,3737.5591912171053,1234.8247996108676,80,0,71,243,,1200,45,Ground,0.5672485622051933
f6e6dd3e-70af-49f5-8b69-1cc94d02d037,23.02723582348002,72.58359384150884,"688 Synthetic Street, Jalandhar, Gujarat",Jalandhar,Gujarat,,Urban,Near Synthetic Landmark 95,0,0,0.0,633.9826324940623,3780.379964773503,0,9,137,8,,1200,45,Ground,0.5457709635967594
9a6b2905-9706-457c-9466-609bfab1ac11,26.617159955562645,78.73257119636861,"395 Synthetic Street, Vadodara, Karnataka",Vadodara,Karnataka,,Urban,Near Synthetic Landmark 64,0,0,4412.001940730254,0.0,0.0,0,37,159,278,,1200,45,Ground,0.717637981289079
fae2b86e-3d13-4e3a-88e5-9a9d0b9caca4,22.087556484869317,82.13104884107483,"402 Synthetic Street, Osmanabad, Karnataka",Osmanabad,Karnataka,,Urban,Near Synthetic Landmark 23,0,0,6520.745512006287,8576.30675108362,784.3666760847594,0,10,0,298,,1200,45,Ground,0.5206179775280899
1d07c1c2-6d5a-4fe2-963e-7d3a32e4ca0a,23.112493407046205,79.93189800238386,"169 Synthetic Street, Kotdwar, Uttarakhand",Kotdwar,Uttarakhand,,Urban,Near Synthetic Landmark 17,1,0,1166.2620586691567,0.0,0.0,4,30,85,6,,1200,45,Ground,0.7753110259664959
a863f6ff-f3e6-47b9-9dec-bf424ffb12d1,22.293599913018316,73.17159555971111,"112 Synthetic Street, Bhopal, Uttar Pradesh",Bhopal,Uttar Pradesh,,Urban,Near Synthetic Landmark 40,0,0,210.36322549842595,965.2631341642586,0.0,0,17,74,371,,1200,45,Ground,0.6076921238619091
2750caa0-a8b1-4f06-b75d-a2e63de64cda,12.318961409509178,76.65538438591634,"450 Synthetic Street, Surat, Madhya Pradesh",Surat,Madhya Pradesh,,Urban,Near Synthetic Landmark 47,0,0,0.0,5061.192402208756,0.0,63,5,15,168,,1200,45,Ground,0.6073863476094212
bb431ad9-b3a9-4691-8212-5573f2bfc600,23.02123280401926,72.47318091254891,"660 Synthetic Street, Bhawanipatna, Uttar Pradesh",Bhawanipatna,Uttar Pradesh,,Urban,Near Synthetic Landmark 32,1,0,0.0,4611.7594475049145,1548.8819624714706,0,19,81,221,,1200,45,Ground,0.615768299562785
33421de2-cdd3-4a04-93a2-2523090f48b5,12.984034463018887,77.63076615057413,"868 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 29,3,0,0.0,3167.6265441028468,123.86246435798681,16,4,68,20,,1200,45,Ground,0.572703876952972
23c9f686-8984-41af-b07d-ea4bf6c1440b,22.302313204862696,70.78572719287497,"9 Synthetic Street, Gangavathi, Karnataka",Gangavathi,Karnataka,,Urban,Near Synthetic Landmark 52,0,0,3285.3054478849294,1530.9496280024575,0.0,0,7,0,161,,1200,45,Ground,0.5814325842696629
c64016df-cd31-426c-8581-a48e9bbad6d0,21.180995261005776,72.83832204417043,"378 Synthetic Street, Bengaluru, Jharkhand",Bengaluru,Jharkhand,,Urban,Near Synthetic Landmark 23,0,0,0.0,1615.4399037102132,0.0,0,3,244,0,,1200,45,Ground,0.6347467600645637
a2b04e35-e604-49d3-8de6-a959e933f063,26.51548867611909,83.79801308668699,"900 Synthetic Street, Bharuch, Karnataka",Bharuch,Karnataka,,Urban,Near Synthetic Landmark 11,0,0,8730.813550794015,0.0,3357.5909014147887,8,9,0,300,,1200,45,Ground,0.5995505617977528
7170c04b-c96d-487c-affb-259056129235,26.504500297810818,83.78211173562676,"389 Synthetic Street, Lucknow, Karnataka",Lucknow,Karnataka,,Urban,Near Synthetic Landmark 86,0,0,0.0,1174.0955261517488,1152.5487180145558,0,6,29,28,,1200,45,Ground,0.51396004732578
9e837c8c-aeb2-4f17-a5b9-7f11fdc016e9,12.940255089679852,77.71848615692599,"649 Synthetic Street, Mandya, Uttar Pradesh",Mandya,Uttar Pradesh,,Urban,Near Synthetic Landmark 55,0,0,0.0,0.0,192.9965608959788,89,29,45,103,,1200,45,Ground,0.6563444360866908
f1e9883b-d0ad-407f-b282-27d43cc56d38,12.304795848833527,76.65605103871907,"154 Synthetic Street, Sri Ganganagar, Karnataka",Sri Ganganagar,Karnataka,,Urban,Near Synthetic Landmark 32,1,0,0.0,0.0,0.0,0,2,46,10,,1200,45,Ground,0.7339548367887421
c2432670-cc0c-49e2-8447-a3607d5a3512,12.989081908972466,77.5992419082515,"589 Synthetic Street, Mangaluru, Karnataka",Mangaluru,Karnataka,,Urban,Near Synthetic Landmark 30,2,0,0.0,2582.163585386098,606.8454417155275,0,0,40,14,,1200,45,Ground,0.5936576011157602
a9d409a2-13a7-4566-ab10-07d05e7fa89c,21.707858577676486,73.00842916671921,"914 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 89,4,0,441.7363905486546,1432.860946032012,0.0,29,7,0,590,,1200,45,Ground,0.6377247191011236
d6f55c89-01bc-402b-88ab-19a5442bead8,31.299142133010033,75.55820325487976,"383 Synthetic Street, Ringas, Bihar",Ringas,Bihar,,Urban,Near Synthetic Landmark 4,0,0,0.0,0.0,0.0,126,12,287,385,,1200,45,Ground,0.7975838778932193
55ae31e0-adbc-42c2-a76f-005a8e697693,12.99275588453132,77.63098588497871,"259 Synthetic Street, Bharuch, Gujarat",Bharuch,Gujarat,,Urban,Near Synthetic Landmark 29,2,0,3687.1138866750316,1740.3236426554397,0.0,0,9,209,534,,1200,45,Ground,0.7208546456051275
acb30f0b-f752-475b-aa12-94d8f3fe8916,12.97713058380537,77.62029066227555,"563 Synthetic Street, Deoghar, Gujarat",Deoghar,Gujarat,,Urban,Near Synthetic Landmark 90,1,0,0.0,842.1727410470074,1538.1857705349098,21,22,60,104,,1200,45,Ground,0.6233937050444267
10799b1c-a708-49fc-b05f-83d322a6785a,23.20858548190888,79.98994867910186,"46 Synthetic Street, Bhopal, Assam",Bhopal,Assam,,Urban,Near Synthetic Landmark 97,2,0,0.0,43.62842023537677,1228.1929868333355,26,25,0,198,,1200,45,Ground,0.6111516853932584
65e46e94-d694-4002-8f96-61dca13b8cc0,23.322834108116215,72.61293771104533,"382 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 7,0,0,4212.258150828916,0.0,401.3011562880046,23,4,0,0,,1200,45,Ground,0.6051685393258427
ca0704e1-3525-4985-9a17-ce9c9dfb7976,23.036115759188583,72.46903336374457,"906 Synthetic Street, Mumbai Suburban, Madhya Pradesh",Mumbai Suburban,Madhya Pradesh,,Urban,Near Synthetic Landmark 36,0,0,3951.5989884666587,2011.5604191126727,921.1575130538216,0,8,7,16,,1200,45,Ground,0.52144696221773
d07abd76-e324-426c-8e66-e48a07be8488,12.983289176185977,77.63673289561659,"953 Synthetic Street, Etawah, Madhya Pradesh",Etawah,Madhya Pradesh,,Urban,Near Synthetic Landmark 92,0,0,190.21078292182514,1925.9838224327543,0.0,3,24,82,60,,1200,45,Ground,0.615541621613151
77e0a6af-014e-45f0-9ce3-025502f43838,21.139495148274495,79.02925420911357,"83 Synthetic Street, Jabalpur, Maharashtra",Jabalpur,Maharashtra,,Semi-Urban,Near Synthetic Landmark 6,1,0,0.0,1937.6575590606146,1402.9926348963963,25,13,0,199,,1200,45,Ground,0.5588483146067416
c61c68d2-09c7-41bd-884b-11818b919fa7,23.12033578117338,79.92619889879018,"332 Synthetic Street, Bhopal, Maharashtra",Bhopal,Maharashtra,,Urban,Near Synthetic Landmark 65,5,0,0.0,0.0,812.9514888780661,68,3,61,41,,1200,45,Ground,0.5944029821509724
52ef9ab8-a73b-4b37-9441-efbe31ae670b,23.316350326903077,72.60814111702115,"433 Synthetic Street, Etawah, Bihar",Etawah,Bihar,,Semi-Urban,Near Synthetic Landmark 30,0,0,0.0,0.0,0.0,0,20,164,234,,1200,45,Ground,0.6519821196307962
609bbd67-ef75-4c73-a7fc-19da19638243,23.2530189784857,77.41889391789034,"686 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 6,0,0,3282.124035552834,0.0,0.0,21,3,132,234,,1200,45,Ground,0.702803229749424
0d717111-154f-4fc3-b9a5-e4f91948a654,23.53941448331325,75.44192281359986,"819 Synthetic Street, Dharwad, Madhya Pradesh",Dharwad,Madhya Pradesh,,Urban,Near Synthetic Landmark 89,0,0,5242.742544904587,0.0,2184.067695585752,0,0,140,98,,1200,45,Ground,0.6290516039051604
ec998d00-9e82-46f9-b896-c96979da9115,19.025572018262345,73.00904149880515,"653 Synthetic Street, Paonta Sahib, Gujarat",Paonta Sahib,Gujarat,,Urban,Near Synthetic Landmark 24,1,0,3072.784031000884,2628.7618022856223,0.0,0,3,118,67,,1200,45,Ground,0.6921003165499193
84e54693-7169-4196-9f84-ea47d4f2afdf,12.945527700553624,77.71034505386874,"997 Synthetic Street, Bhawanipatna, Madhya Pradesh",Bhawanipatna,Madhya Pradesh,,Urban,Near Synthetic Landmark 13,2,0,3038.1542307412265,0.0,77.82951040174456,96,20,0,292,,1200,45,Ground,0.7351685393258427
fe64d0f2-6218-4af8-bf92-cfec7196221f,13.085483571856892,80.2714955748362,"635 Synthetic Street, Guwahati, Odisha",Guwahati,Odisha,,Urban,Near Synthetic Landmark 93,1,0,0.0,224.3930903953928,1441.4392514489823,15,18,269,164,,1200,45,Ground,0.6760741933461833
c3afce19-21b6-4368-9c78-da01c30f029a,23.263653832497575,77.43313776504938,"204 Synthetic Street, Paonta Sahib, Uttarakhand",Paonta Sahib,Uttarakhand,,Semi-Urban,Near Synthetic Landmark 76,1,0,0.0,0.0,0.0,67,4,0,424,,1200,45,Ground,0.7148876404494382
825b9a05-d3ba-4f9e-8b62-3870624f56b7,21.11835390204366,79.05002476719199,"445 Synthetic Street, Bidar, Gujarat",Bidar,Gujarat,,Urban,Near Synthetic Landmark 48,2,0,0.0,0.0,1961.9426708812284,63,6,219,197,,1200,45,Ground,0.7573519110526069
93461f6e-c287-4350-b53f-084f0bf7ddc2,17.718227442440288,77.51323628836904,"913 Synthetic Street, Kotdwar, Madhya Pradesh",Kotdwar,Madhya Pradesh,,Urban,Near Synthetic Landmark 28,0,0,0.0,4990.184559373465,0.0,0,29,0,95,,1200,45,Ground,0.5812921348314607
8b6d0b98-78e6-42d1-8182-80188ba7ad3b,32.24113950847697,75.12649381857548,"93 Synthetic Street, Mangaluru, Karnataka",Mangaluru,Karnataka,,Urban,Near Synthetic Landmark 5,1,0,0.0,1920.7499051364082,0.0,36,4,0,362,,1200,45,Ground,0.6674719101123596
45fea5e5-9065-4103-afcd-738da1204e5c,29.90788229831646,73.89042083234,"712 Synthetic Street, Chennai, Gujarat",Chennai,Gujarat,,Urban,Near Synthetic Landmark 58,0,0,1730.9799002973002,1304.3175558278056,0.0,0,0,131,0,,1200,45,Ground,0.6140411436541144
b75789ac-aa8f-4cb0-a3a9-3a0f40bc87c5,12.97844313070396,77.62567352784718,"228 Synthetic Street, Deoria, Assam",Deoria,Assam,,Urban,Near Synthetic Landmark 34,0,0,3502.350693161398,0.0,467.59771002271003,23,0,0,273,,1200,45,Ground,0.6029213483146068
3ed119c4-a866-4c8e-9b7b-fcfee123b6c5,24.11011368478178,88.25571733894373,"924 Synthetic Street, Bhuj, Karnataka",Bhuj,Karnataka,,Urban,Near Synthetic Landmark 66,1,0,0.0,4087.7260420856514,1534.638147380027,92,0,135,0,,1200,45,Ground,0.6718422970241174
e50657a5-c4a7-4c98-af0e-26a27bc91f4a,12.283340660709799,76.65643284080176,"897 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 83,0,0,2659.7977809224176,3851.950152750212,25.558318454319394,0,0,27,285,,1200,45,Ground,0.5225313807531381
7ffb479e-dfa0-4827-ae04-4441fedb4a65,24.55929400864481,81.27893229255412,"733 Synthetic Street, Gurdaspur, Madhya Pradesh",Gurdaspur,Madhya Pradesh,,Urban,Near Synthetic Landmark 46,1,0,0.0,0.0,0.0,48,1,61,117,,1200,45,Ground,0.7645434315891746
8b3a9e33-1dcf-4389-b4fd-faaa7d3378eb,26.76732504182653,84.72529341981894,"914 Synthetic Street, Raghopur, Karnataka",Raghopur,Karnataka,,Urban,Near Synthetic Landmark 52,2,0,0.0,1866.310313549021,0.0,12,27,76,148,,1200,45,Ground,0.6881095544794948
e288d43d-64a4-4270-ab75-936c642e1961,22.082409380967107,82.14857184376427,"453 Synthetic Street, Paonta Sahib, Madhya Pradesh",Paonta Sahib,Madhya Pradesh,,Urban,Near Synthetic Landmark 39,2,0,0.0,389.107108961205,1097.0258323140793,24,0,265,127,,1200,45,Ground,0.6699022534593265
63f50b0a-ed33-4a4c-8214-c355361e1373,26.926735741021783,75.78719542076556,"494 Synthetic Street, Bengaluru, Tamil Nadu",Bengaluru,Tamil Nadu,,Urban,Near Synthetic Landmark 29,1,0,393.09281519477514,0.0,0.0,34,0,274,0,,1200,45,Ground,0.8280306912384624
f009006f-e0a1-497a-8efc-cdde9336ff7a,23.189837945565667,79.99027398843822,"689 Synthetic Street, Jabalpur, Uttar Pradesh",Jabalpur,Uttar Pradesh,,Urban,Near Synthetic Landmark 49,0,0,1407.24043811995,0.0,0.0,0,19,78,294,,1200,45,Ground,0.684931479479103
85f5ca15-fa9e-4c99-bdfd-7820d5605c06,12.308219686020724,76.64417592289759,"866 Synthetic Street, Bengaluru, Maharashtra",Bengaluru,Maharashtra,,Urban,Near Synthetic Landmark 13,0,0,0.0,0.0,0.0,82,0,36,322,,1200,45,Ground,0.6961092567345212
64aee42a-9279-4996-9173-760b87a56972,12.981583716141769,77.6147908964536,"663 Synthetic Street, Vadodara, Karnataka",Vadodara,Karnataka,,Urban,Near Synthetic Landmark 26,0,0,0.0,1992.519208208264,1369.447086081132,75,0,0,0,,1200,45,Ground,0.5446348314606742
930c8664-b501-4ae2-804e-5b5c375af206,28.763096330632276,79.02475569888534,"103 Synthetic Street, Mohali, Gujarat",Mohali,Gujarat,,Urban,Near Synthetic Landmark 81,0,0,0.0,839.2020216932871,0.0,0,20,234,90,,1200,45,Ground,0.6415079215833764
e126ee38-4c5d-46f3-b4ab-c89d3061b47c,30.752372588573895,76.69038245513936,"173 Synthetic Street, Jalandhar, Karnataka",Jalandhar,Karnataka,,Urban,Near Synthetic Landmark 2,2,0,0.0,1144.4494749982437,0.0,0,7,174,270,,1200,45,Ground,0.6974681491232194
1c73d4f6-0056-4b4a-a72b-c4b07421df95,23.176129306253912,79.99822595652877,"928 Synthetic Street, Gadu Ka Pura, Rajasthan",Gadu Ka Pura,Rajasthan,,Urban,Near Synthetic Landmark 51,0,0,0.0,6213.110093970332,1363.010116796451,0,1,0,293,,1200,45,Ground,0.503061797752809
e4e229aa-3f64-4325-99b4-ed48e7614954,23.602465456651366,80.84656932604052,"494 Synthetic Street, Bhadaj, Karnataka",Bhadaj,Karnataka,,Urban,Near Synthetic Landmark 96,1,0,1658.0048541210413,0.0,162.32476290448045,0,10,161,31,,1200,45,Ground,0.7205273220190244
2d0f384f-8fb5-4b40-9ada-c02c47694f42,30.125977799361493,78.39271311226206,"851 Synthetic Street, Bhopal, Uttar Pradesh",Bhopal,Uttar Pradesh,,Urban,Near Synthetic Landmark 93,0,0,1167.2245906383678,0.0,1168.8879096041526,0,9,0,54,,1200,45,Ground,0.5950561797752809
18c82d99-7c3b-4e55-adc5-21b3032750c5,23.261763862513494,77.40567707366247,"839 Synthetic Street, Raghopur, Madhya Pradesh",Raghopur,Madhya Pradesh,,Urban,Near Synthetic Landmark 8,2,0,1257.0329732107482,1693.6132434100828,0.0,0,0,13,213,,1200,45,Ground,0.661126220362622
b8f09c4e-7a19-4213-ad1e-453b527b73b3,12.99043377887806,77.62234060897639,"92 Synthetic Street, Ahmedabad, Bihar",Ahmedabad,Bihar,,Urban,Near Synthetic Landmark 90,3,0,3020.846280976926,1565.9136630571527,0.0,0,5,98,14,,1200,45,Ground,0.6476451114976571
b26ca661-d314-43ee-bfc8-9009ef4e88f2,17.697799509278244,83.23259010113681,"436 Synthetic Street, Gwalior, Rajasthan",Gwalior,Rajasthan,,Urban,Near Synthetic Landmark 10,1,0,4153.0548857609265,572.478027528142,2256.012585522322,20,0,48,252,,1200,45,Ground,0.6196250763950919
8ffa0c65-6463-490e-b4f7-09c2f698fa3e,11.930215471441581,75.62622039362957,"567 Synthetic Street, Guwahati, Madhya Pradesh",Guwahati,Madhya Pradesh,,Urban,Near Synthetic Landmark 8,0,0,4551.048622200984,5930.191155246697,0.0,75,14,122,231,,1200,45,Ground,0.6615306834030683
42c77e1b-8dcb-4c1d-bc31-6489b3ee501d,15.419534079522915,76.51221809512428,"574 Synthetic Street, Guwahati, Rajasthan",Guwahati,Rajasthan,,Urban,Near Synthetic Landmark 73,0,0,0.0,1547.2838478661897,2654.019273108693,68,10,171,266,,1200,45,Ground,0.5940189694889756
de7139b0-6866-46e3-81f9-e162d6e479e0,23.25664628993097,77.4102004636346,"707 Synthetic Street, Marunji, Karnataka",Marunji,Karnataka,,Urban,Near Synthetic Landmark 56,1,0,4570.288130702789,748.3669357663961,0.0,42,5,0,482,,1200,45,Ground,0.6839044943820225
af8af9a6-762f-4cab-b622-c8ed929132ec,22.734431474038047,75.88804560136526,"664 Synthetic Street, Jabalpur, Madhya Pradesh",Jabalpur,Madhya Pradesh,,Urban,Near Synthetic Landmark 59,0,0,334.16456372005246,0.0,1398.3356463405805,29,13,3,28,,1200,45,Ground,0.6144323257016595
2a44f6a0-5bc5-4d75-a521-460ca7039bed,12.985990122225077,77.63719733751194,"479 Synthetic Street, Bengaluru, Punjab",Bengaluru,Punjab,,Urban,Near Synthetic Landmark 94,0,0,0.0,2597.89147759056,137.86958806262058,5,11,0,140,,1200,45,Ground,0.5114887640449438
e86626f7-d86c-41a4-aaf8-7e2abc94b6cb,26.795210575810206,80.94977297074588,"712 Synthetic Street, Dharwad, Madhya Pradesh",Dharwad,Madhya Pradesh,,Urban,Near Synthetic Landmark 5,1,0,1847.8243011229845,3977.6344256834477,672.861295613254,0,4,0,511,,1200,45,Ground,0.597247191011236
0337527d-956e-409a-a623-8e18b6a3bc59,12.94432398800737,77.73246519572861,"374 Synthetic Street, Marunji, Odisha",Marunji,Odisha,,Urban,Near Synthetic Landmark 37,0,0,0.0,0.0,0.0,0,0,0,22,,1200,45,Ground,0.64
790dabbe-5c2f-4b90-b0d9-d799db99425f,13.021007946069735,77.57479038941624,"799 Synthetic Street, Jabalpur, Punjab",Jabalpur,Punjab,,Urban,Near Synthetic Landmark 53,1,0,0.0,2560.4666995722864,0.0,22,14,0,339,,1200,45,Ground,0.6652247191011236
90e93207-1ca7-4f84-ba3e-599a1853ba8a,13.075497820850764,80.26270222952172,"284 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 29,0,0,1751.7634696659513,0.0,0.0,0,2,0,0,,1200,45,Ground,0.653623595505618
7a2643e9-30bb-4c80-b12b-6a9b9c0369af,23.18479157520512,79.97138840252583,"858 Synthetic Street, Bharuch, Kerala",Bharuch,Kerala,,Urban,Near Synthetic Landmark 14,0,0,500.1074693501211,1743.4899048692405,1767.558299446576,0,22,78,233,,1200,45,Ground,0.54911687273753
6a77e157-1255-4d0d-8f06-898d7726ba38,32.243070431567844,75.1418579162264,"181 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 44,0,0,0.0,0.0,1489.3280406464853,31,22,151,450,,1200,45,Ground,0.6493952251108708
1a9c2232-ac3a-48ea-918b-98f80917d9b6,23.253740948470718,77.40819451791224,"300 Synthetic Street, Bengaluru, Maharashtra",Bengaluru,Maharashtra,,Urban,Near Synthetic Landmark 42,2,0,0.0,737.3710826083876,0.0,4,0,0,182,,1200,45,Ground,0.647247191011236
3e77e6fb-55bc-467b-8c6e-ce8d78f8f2e4,26.226993365109223,78.17572374781561,"640 Synthetic Street, Mysuru, Punjab",Mysuru,Punjab,,Urban,Near Synthetic Landmark 48,0,0,5709.616611673189,0.0,0.0,0,14,225,231,,1200,45,Ground,0.7231266748154764
e7fb4cd6-b317-40ae-a22e-8bb050450b71,26.924762477122545,75.79559893457451,"503 Synthetic Street, Gorakhpur, Karnataka",Gorakhpur,Karnataka,,Urban,Near Synthetic Landmark 85,1,0,6371.163454523549,0.0,240.7049842833544,0,15,95,221,,1200,45,Ground,0.7049262689420651
cf4fbcee-22c6-414f-b2bb-1c1944c0d5ff,12.28954432558497,76.65455234611382,"403 Synthetic Street, Sri Ganganagar, Gujarat",Sri Ganganagar,Gujarat,,Urban,Near Synthetic Landmark 83,0,0,0.0,1132.2316243242058,0.0,0,0,24,215,,1200,45,Ground,0.5716945606694561
9b3a4cb8-fa09-4847-91d0-3935f0200f36,26.605680411040343,78.73367271089997,"866 Synthetic Street, Patna, Odisha",Patna,Odisha,,Urban,Near Synthetic Landmark 90,0,0,0.0,2215.645082486012,1366.7311364464288,36,0,0,0,,1200,45,Ground,0.5227247191011236
d0b1ceee-d977-4c1e-898a-ffdd9af68b82,12.925142567983515,77.64901585475036,"552 Synthetic Street, Bidar, Karnataka",Bidar,Karnataka,,Urban,Near Synthetic Landmark 88,0,0,0.0,0.0,300.9873868407958,0,9,124,9,,1200,45,Ground,0.6171447432341373
8c13bd62-0d77-496b-98a9-5fb733c47c61,13.011971115564393,77.56811862744442,"362 Synthetic Street, Katni, Uttar Pradesh",Katni,Uttar Pradesh,,Urban,Near Synthetic Landmark 71,0,0,0.0,0.0,18.705677244292776,59,0,144,437,,1200,45,Ground,0.6508134314324667
